DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEP_TIME,DEP_DEL15,ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,DISTANCE,Unnamed: 21,ARR_DELAY,IS_DELAYED,DELAY_CATEGORY
9,3,19393,1813,13204,1320402,13232,1323202,2118.0,0.0,2309.0,0.0,0.0,0.0,990.0,0.0,-1.9945530922239256,0.0,0
28,1,20304,3007,12892,1289208,14679,1467903,1641.0,0.0,1732.0,0.0,0.0,0.0,109.0,0.0,14.153002654303254,0.0,1
10,4,19393,723,15304,1530402,11697,1169706,1037.0,0.0,1134.0,0.0,0.0,0.0,197.0,0.0,-21.445155759732256,0.0,0
21,1,20368,2133,12223,1222305,14761,1476106,1513.0,0.0,1646.0,0.0,0.0,0.0,665.0,0.0,5.666780232977249,0.0,1
28,1,19805,1898,14100,1410005,10721,1072102,1100.0,0.0,1213.0,0.0,0.0,0.0,280.0,0.0,10.855445720082871,0.0,1
22,2,20363,3334,13487,1348702,13871,1387102,1310.0,0.0,1505.0,1.0,0.0,0.0,282.0,0.0,114.14496565330296,1.0,3
7,1,19805,2772,12478,1247805,10423,1042302,1950.0,0.0,2310.0,0.0,0.0,0.0,1521.0,0.0,13.206102198245125,0.0,1
19,6,19790,2092,10397,1039707,11996,1199603,1028.0,0.0,1122.0,0.0,0.0,0.0,153.0,0.0,-6.534316257533763,0.0,0
10,4,20304,3086,13264,1326403,12892,1289208,1705.0,0.0,1902.0,0.0,0.0,0.0,630.0,0.0,13.978855859617665,0.0,1
11,5,19805,630,14107,1410702,13930,1393007,1954.0,0.0,6.0,0.0,0.0,0.0,1440.0,0.0,4.078959321049749,0.0,1
1,2,19393,509,12892,1289208,14831,1483106,1557.0,0.0,1705.0,0.0,0.0,0.0,308.0,0.0,-22.724785369336715,0.0,0
13,7,20452,4633,12953,1295304,14027,1402702,1122.0,0.0,1417.0,0.0,0.0,0.0,1035.0,0.0,-8.53949520894135,0.0,0
19,6,19690,202,12173,1217305,12402,1240203,939.0,0.0,1029.0,0.0,0.0,0.0,216.0,0.0,2.324902891740179,0.0,1
23,3,20398,3794,12992,1299206,11298,1129806,816.0,0.0,1006.0,0.0,0.0,0.0,304.0,0.0,-18.86968578814125,0.0,0
15,2,20398,3339,11298,1129806,10620,1062003,927.0,0.0,1120.0,0.0,0.0,0.0,1081.0,0.0,-1.172316740300069,0.0,0
18,5,20378,5736,13244,1324402,11298,1129806,1837.0,0.0,2020.0,0.0,0.0,0.0,431.0,0.0,-0.0029784429021345593,0.0,0
20,7,19393,1099,13232,1323202,10423,1042302,852.0,0.0,1124.0,0.0,0.0,0.0,972.0,0.0,-22.678511528614536,0.0,0
23,3,20452,4517,11278,1127805,10693,1069302,1350.0,0.0,1453.0,0.0,0.0,0.0,562.0,0.0,-4.571160939625967,0.0,0
30,3,19805,1743,11292,1129202,11057,1105703,1603.0,0.0,2128.0,0.0,0.0,0.0,1337.0,0.0,4.723210994037347,0.0,1
11,5,19393,342,14107,1410702,14893,1489302,638.0,0.0,727.0,0.0,0.0,0.0,647.0,0.0,-7.549695095882614,0.0,0
5,6,19393,4626,14831,1483106,14107,1410702,1404.0,0.0,1650.0,0.0,0.0,0.0,621.0,0.0,-29.455359745075167,0.0,0
7,1,20397,5168,11057,1105703,14730,1473003,1134.0,0.0,1314.0,0.0,0.0,0.0,335.0,0.0,-29.59326889143185,0.0,0
26,6,19805,2803,13303,1330303,13204,1320402,2125.0,0.0,2231.0,0.0,0.0,0.0,192.0,0.0,-13.933679521349452,0.0,0
10,4,19790,768,10713,1071302,14869,1486903,556.0,0.0,653.0,0.0,0.0,0.0,290.0,0.0,11.67873307943019,0.0,1
23,3,19393,636,14893,1489302,14107,1410702,1745.0,0.0,2027.0,0.0,0.0,0.0,647.0,0.0,-19.709544917837604,0.0,0
10,4,19805,2318,11298,1129806,12892,1289208,1748.0,0.0,1859.0,0.0,0.0,0.0,1235.0,0.0,-1.4536340007740782,0.0,0
2,3,19690,27,14747,1474703,12173,1217305,1206.0,1.0,1610.0,1.0,0.0,0.0,2677.0,0.0,39.09589055210534,1.0,2
6,7,19790,828,14893,1489302,10397,1039707,2257.0,1.0,554.0,0.0,0.0,0.0,2092.0,0.0,-15.524850465320311,0.0,0
23,3,19930,782,14057,1405702,13204,1320402,626.0,0.0,1436.0,0.0,0.0,0.0,2534.0,0.0,8.16189403206678,0.0,1
30,3,20363,5251,14100,1410005,14492,1449202,1248.0,0.0,1413.0,0.0,0.0,0.0,337.0,0.0,2.7987649021476093,0.0,1
18,5,19790,1099,10397,1039707,13204,1320402,1419.0,1.0,1535.0,0.0,0.0,0.0,404.0,0.0,-25.70703252090552,0.0,0
27,7,20368,341,13264,1326403,12892,1289208,1534.0,1.0,1723.0,1.0,0.0,0.0,630.0,0.0,60.585010182589095,1.0,3
26,6,19805,1667,11042,1104205,14100,1410005,1755.0,0.0,1923.0,0.0,0.0,0.0,363.0,0.0,-28.6873606359631,0.0,0
26,6,19805,683,14492,1449202,11057,1105703,705.0,0.0,851.0,1.0,0.0,0.0,130.0,0.0,66.01257524671294,1.0,3
12,6,20409,182,10693,1069302,11697,1169706,1637.0,1.0,1936.0,0.0,0.0,0.0,793.0,0.0,-0.19046947345193632,0.0,0
20,7,20378,5860,12448,1244807,11298,1129806,1400.0,0.0,1537.0,0.0,0.0,0.0,408.0,0.0,-24.66738193808318,0.0,0
26,6,19930,1928,14771,1477104,12892,1289208,1348.0,0.0,1502.0,0.0,0.0,0.0,337.0,0.0,-17.000177749087545,0.0,0
29,2,19393,1667,12191,1219102,14683,1468305,836.0,0.0,930.0,0.0,0.0,0.0,192.0,0.0,-12.097351852402939,0.0,0
28,1,20409,252,13204,1320402,10721,1072102,1000.0,0.0,1232.0,0.0,0.0,0.0,1121.0,0.0,11.378896109522238,0.0,1
26,6,20304,7393,14794,1479405,14869,1486903,1128.0,0.0,1248.0,0.0,0.0,0.0,272.0,0.0,14.696475694033381,0.0,1
26,6,20368,894,14112,1411206,12265,1226505,1347.0,0.0,1616.0,0.0,0.0,0.0,1069.0,0.0,-27.978991545197285,0.0,0
17,4,20397,5460,11057,1105703,13577,1357702,1124.0,0.0,1210.0,0.0,0.0,0.0,157.0,0.0,4.2453565572926415,0.0,1
19,6,20436,2078,14771,1477104,12889,1288903,2020.0,0.0,2206.0,0.0,0.0,0.0,414.0,0.0,-13.272417011894554,0.0,0
6,7,20416,536,11697,1169706,10397,1039707,1236.0,0.0,1422.0,0.0,0.0,0.0,581.0,0.0,-12.339381619673398,0.0,0
10,4,20398,4121,13930,1393007,15380,1538005,806.0,0.0,1009.0,0.0,0.0,0.0,224.0,0.0,3.941923800616021,0.0,1
8,2,19393,45,12191,1219102,11140,1114008,1924.0,0.0,2013.0,0.0,0.0,0.0,187.0,0.0,11.329189446543388,0.0,1
1,2,19805,2257,13495,1349505,11298,1129806,1916.0,1.0,2053.0,0.0,0.0,0.0,447.0,0.0,12.791786752614678,0.0,1
25,5,20366,4113,11618,1161802,12339,1233904,1420.0,0.0,1634.0,0.0,0.0,0.0,645.0,0.0,-4.029483628275565,0.0,0
9,3,19393,590,11292,1129202,13487,1348702,1340.0,0.0,1633.0,0.0,0.0,0.0,680.0,0.0,-13.929547831477374,0.0,0
10,4,19977,796,12264,1226402,12889,1288903,823.0,0.0,1048.0,0.0,0.0,0.0,2065.0,0.0,5.439708863645066,0.0,1
8,2,19805,2694,11298,1129806,12266,1226603,2044.0,0.0,2145.0,0.0,0.0,0.0,224.0,0.0,-18.70493775319649,0.0,0
17,4,20409,1667,10721,1072102,10994,1099402,925.0,0.0,1150.0,0.0,0.0,0.0,818.0,0.0,-4.616668702491701,0.0,0
26,6,20416,627,13198,1319801,11433,1143302,1225.0,0.0,1509.0,0.0,0.0,0.0,629.0,0.0,-13.863969231380707,0.0,0
26,6,19393,5126,11292,1129202,14057,1405702,813.0,0.0,1004.0,0.0,0.0,0.0,991.0,0.0,-0.45160168314557547,0.0,0
4,5,19393,2441,13891,1389101,13796,1379608,1302.0,0.0,1408.0,0.0,0.0,0.0,362.0,0.0,-19.18204891979219,0.0,0
4,5,19393,36,12191,1219102,11259,1125904,1504.0,0.0,1556.0,0.0,0.0,0.0,239.0,0.0,-21.37831744193284,0.0,0
18,5,20452,4587,13198,1319801,11278,1127805,1623.0,0.0,1938.0,0.0,0.0,0.0,949.0,0.0,11.320758900394669,0.0,1
18,5,20409,1785,10721,1072102,14122,1412202,2210.0,0.0,2352.0,0.0,0.0,0.0,496.0,0.0,-25.41883426727084,0.0,0
10,4,20304,3997,11337,1133703,13487,1348702,1057.0,0.0,1211.0,0.0,0.0,0.0,144.0,0.0,-7.231894151928076,0.0,0
11,5,19805,796,15376,1537604,11298,1129806,731.0,0.0,1033.0,0.0,0.0,0.0,813.0,0.0,-20.0616247666646,0.0,0
2,3,19977,341,11618,1161802,12266,1226603,2022.0,1.0,2333.0,1.0,0.0,0.0,1400.0,0.0,20.048716185869417,1.0,2
24,4,20452,4430,12451,1245102,13303,1330303,950.0,0.0,1132.0,0.0,0.0,0.0,335.0,0.0,-28.37915317688581,0.0,0
29,2,20304,5329,12892,1289208,14771,1477104,1854.0,0.0,2013.0,0.0,0.0,0.0,337.0,0.0,-22.11502025523777,0.0,0
31,4,19393,398,14683,1468305,13198,1319801,1105.0,0.0,1254.0,0.0,0.0,0.0,706.0,0.0,9.004665952770011,0.0,1
15,2,19393,1201,15304,1530402,14122,1412202,2104.0,0.0,2319.0,0.0,0.0,0.0,873.0,0.0,-17.2884565210338,0.0,0
27,7,19805,2234,12478,1247805,11298,1129806,808.0,0.0,1101.0,0.0,0.0,0.0,1391.0,0.0,12.770662675888307,0.0,1
13,7,19393,5567,12892,1289208,11292,1129202,950.0,0.0,1253.0,0.0,0.0,0.0,862.0,0.0,-3.8269968154862903,0.0,0
29,2,20409,355,12478,1247805,13891,1389101,1855.0,0.0,2144.0,0.0,0.0,0.0,2429.0,0.0,-10.352361460405525,0.0,0
6,7,19805,446,11298,1129806,14771,1477104,2233.0,1.0,35.0,1.0,0.0,0.0,1464.0,0.0,76.32923880562328,1.0,3
22,2,19805,2420,11298,1129806,10140,1014005,931.0,0.0,1024.0,0.0,0.0,0.0,569.0,0.0,-6.74857266481795,0.0,0
9,3,20452,4579,11057,1105703,13871,1387102,1447.0,0.0,1638.0,0.0,0.0,0.0,913.0,0.0,4.144931419079632,0.0,1
30,3,20436,2338,13495,1349505,14100,1410005,1050.0,1.0,1417.0,1.0,0.0,0.0,1089.0,0.0,45.37959086117664,1.0,2
3,4,19805,24,12478,1247805,12889,1288903,2007.0,0.0,2248.0,0.0,0.0,0.0,2248.0,0.0,-14.112732377986394,0.0,0
20,7,20304,3453,14057,1405702,11638,1163807,1813.0,1.0,2013.0,1.0,0.0,0.0,626.0,0.0,108.98580746345807,1.0,3
22,2,19790,2539,13930,1393007,11433,1143302,1610.0,1.0,1839.0,1.0,0.0,0.0,235.0,0.0,114.43147736764217,1.0,3
10,4,20378,5839,14107,1410702,13476,1347605,1436.0,0.0,1528.0,0.0,0.0,0.0,598.0,0.0,10.165120236891353,0.0,1
29,2,19805,794,14100,1410005,10721,1072102,1002.0,0.0,1107.0,0.0,0.0,0.0,280.0,0.0,-11.124840271920888,0.0,0
24,4,20363,5530,11612,1161206,11433,1143302,626.0,0.0,903.0,0.0,0.0,0.0,363.0,0.0,5.116447635309676,0.0,1
8,2,19393,1324,14107,1410702,13198,1319801,1009.0,0.0,1328.0,0.0,0.0,0.0,1044.0,0.0,-8.564892001450554,0.0,0
30,3,19977,2027,12889,1288903,12266,1226603,553.0,0.0,1032.0,0.0,0.0,0.0,1222.0,0.0,-7.610706653425401,0.0,0
21,1,19393,850,12889,1288903,11292,1129202,1542.0,1.0,1833.0,1.0,0.0,0.0,628.0,0.0,37.286731341957534,1.0,2
7,1,20397,5073,11003,1100303,11057,1105703,1157.0,0.0,1503.0,0.0,0.0,0.0,742.0,0.0,-3.3991363533667593,0.0,0
18,5,19930,787,10994,1099402,14747,1474703,1654.0,0.0,2012.0,0.0,0.0,0.0,2415.0,0.0,-21.62388460109934,0.0,0
18,5,19393,321,14057,1405702,14893,1489302,1233.0,0.0,1349.0,0.0,0.0,0.0,479.0,0.0,-15.07958854197628,0.0,0
20,7,19393,4023,14831,1483106,14869,1486903,1842.0,1.0,2113.0,0.0,0.0,0.0,584.0,0.0,8.476359072897083,0.0,1
31,4,19930,708,14747,1474703,12889,1288903,550.0,0.0,811.0,0.0,0.0,0.0,867.0,0.0,-20.681588585511516,0.0,0
5,6,19393,2691,13244,1324402,13204,1320402,1607.0,0.0,1901.0,0.0,0.0,0.0,684.0,0.0,-26.797877167195523,0.0,0
17,4,19805,527,13930,1393007,14107,1410702,1532.0,0.0,1811.0,0.0,0.0,0.0,1440.0,0.0,-26.894658332423266,0.0,0
29,2,19790,670,14869,1486903,11884,1188402,2206.0,0.0,2303.0,0.0,0.0,0.0,546.0,0.0,12.335303422639855,0.0,1
7,1,20397,5333,10397,1039707,11057,1105703,1338.0,0.0,1511.0,0.0,0.0,0.0,226.0,0.0,-7.188580291717442,0.0,0
25,5,19790,1116,11697,1169706,10397,1039707,1658.0,1.0,1849.0,1.0,0.0,0.0,581.0,0.0,58.578855468969905,1.0,2
2,3,20397,5243,13577,1357702,11057,1105703,922.0,0.0,1036.0,0.0,0.0,0.0,157.0,0.0,6.489536145356329,0.0,1
22,2,19977,322,11278,1127805,13930,1393007,1504.0,1.0,1702.0,1.0,0.0,0.0,612.0,0.0,102.92589650269366,1.0,3
28,1,19790,357,10397,1039707,13204,1320402,1806.0,0.0,1944.0,1.0,0.0,0.0,404.0,0.0,50.54786744402288,1.0,2
28,1,20366,4221,12266,1226603,14193,1419306,928.0,0.0,1052.0,0.0,0.0,0.0,489.0,0.0,1.2128125863207857,0.0,1
5,6,19790,1626,12889,1288903,11433,1143302,725.0,0.0,1353.0,0.0,0.0,0.0,1749.0,0.0,4.700526713334896,0.0,1
11,5,20378,5798,10980,1098002,11298,1129806,541.0,0.0,655.0,0.0,0.0,0.0,695.0,0.0,-0.540719091032047,0.0,0
20,7,19977,483,13930,1393007,14107,1410702,2041.0,1.0,2330.0,1.0,0.0,0.0,1440.0,0.0,31.765887779210335,1.0,2
18,5,20409,1006,12954,1295407,14747,1474703,1755.0,1.0,2050.0,1.0,0.0,0.0,965.0,0.0,107.09184068577393,1.0,3
9,3,20397,5168,14730,1473003,11057,1105703,1347.0,0.0,1533.0,0.0,0.0,0.0,335.0,0.0,-5.740745126879609,0.0,0
28,1,19393,204,12889,1288903,10821,1082106,1458.0,0.0,2218.0,0.0,0.0,0.0,2106.0,0.0,-17.288740813349833,0.0,0
25,5,19805,1554,13303,1330303,12953,1295304,700.0,0.0,1009.0,0.0,0.0,0.0,1096.0,0.0,-10.864731655303773,0.0,0
30,3,19805,2041,11057,1105703,13487,1348702,2249.0,0.0,53.0,1.0,0.0,0.0,930.0,0.0,19.907393401486367,1.0,2
5,6,20398,3324,11298,1129806,14193,1419306,1027.0,0.0,1216.0,0.0,0.0,0.0,604.0,0.0,-24.24599394499121,0.0,0
27,7,19393,3282,13204,1320402,10397,1039707,956.0,0.0,1114.0,0.0,0.0,0.0,404.0,0.0,4.449603773213738,0.0,1
8,2,19790,2194,10397,1039707,11996,1199603,1728.0,0.0,1815.0,0.0,0.0,0.0,153.0,0.0,-29.999476436008525,0.0,0
14,1,19805,34,11298,1129806,14100,1410005,2045.0,0.0,39.0,0.0,0.0,0.0,1303.0,0.0,-11.254537718296852,0.0,0
7,1,20304,5685,14771,1477104,13964,1396403,1120.0,0.0,1311.0,0.0,0.0,0.0,412.0,0.0,-6.48704185114852,0.0,0
6,7,19930,1946,14771,1477104,12892,1289208,959.0,1.0,1148.0,1.0,0.0,0.0,337.0,0.0,21.68197968010112,1.0,2
14,1,19790,2419,13930,1393007,10397,1039707,1938.0,0.0,2222.0,0.0,0.0,0.0,606.0,0.0,13.788517333754978,0.0,1
5,6,19393,3512,10397,1039707,12191,1219102,1300.0,0.0,1355.0,0.0,0.0,0.0,696.0,0.0,-19.824360093764763,0.0,0
12,6,19790,480,10397,1039707,11292,1129202,1622.0,0.0,1734.0,0.0,0.0,0.0,1199.0,0.0,-16.31105761636736,0.0,0
15,2,20304,4937,14869,1486903,13871,1387102,1346.0,0.0,1702.0,0.0,0.0,0.0,840.0,0.0,-16.32258694852377,0.0,0
11,5,20378,5731,11298,1129806,13851,1385103,803.0,1.0,859.0,1.0,0.0,0.0,175.0,0.0,39.96333286020439,1.0,2
1,2,19805,152,14771,1477104,11298,1129806,1016.0,0.0,1553.0,1.0,0.0,0.0,1464.0,0.0,16.153277496976386,1.0,2
5,6,20304,4823,14747,1474703,13342,1334207,1709.0,0.0,2242.0,0.0,0.0,0.0,1694.0,0.0,2.820515733959836,0.0,1
25,5,19977,462,12266,1226603,12889,1288903,1151.0,0.0,1311.0,0.0,0.0,0.0,1222.0,0.0,13.508047490967842,0.0,1
26,6,20304,3788,13487,1348702,13198,1319801,850.0,0.0,1041.0,0.0,0.0,0.0,393.0,0.0,-19.90679325217297,0.0,0
1,2,20304,3312,14057,1405702,14869,1486903,1654.0,0.0,1945.0,0.0,0.0,0.0,630.0,0.0,-0.1628763688459911,0.0,0
18,5,19393,1791,14683,1468305,11292,1129202,1943.0,0.0,2046.0,0.0,0.0,0.0,794.0,0.0,3.3853347131421794,0.0,1
7,1,19805,2085,14100,1410005,11278,1127805,1632.0,0.0,1740.0,0.0,0.0,0.0,119.0,0.0,8.179142059073612,0.0,1
29,2,19790,2124,10397,1039707,10874,1087402,2116.0,0.0,2251.0,0.0,0.0,0.0,528.0,0.0,-10.981686134387589,0.0,0
11,5,20398,3769,10155,1015502,11298,1129806,1340.0,0.0,1429.0,0.0,0.0,0.0,89.0,0.0,-16.368109246180683,0.0,0
5,6,20409,813,12197,1219702,11697,1169706,1838.0,0.0,2117.0,0.0,0.0,0.0,1097.0,0.0,-15.361718968963599,0.0,0
28,1,20436,1032,10693,1069302,13204,1320402,1816.0,0.0,2102.0,0.0,0.0,0.0,616.0,0.0,2.0679599894330774,0.0,1
15,2,19393,2191,13204,1320402,14492,1449202,1537.0,0.0,1710.0,0.0,0.0,0.0,534.0,0.0,6.755075992753622,0.0,1
18,5,20304,5779,11292,1129202,14814,1481402,1252.0,0.0,1623.0,0.0,0.0,0.0,792.0,0.0,-21.82737145095288,0.0,0
16,3,19805,1660,11298,1129806,13204,1320402,2103.0,1.0,26.0,1.0,0.0,0.0,985.0,0.0,54.57786484840758,1.0,2
21,1,19790,2142,12451,1245102,10397,1039707,628.0,0.0,735.0,0.0,0.0,0.0,270.0,0.0,10.587308853711752,0.0,1
11,5,20398,3942,11298,1129806,12992,1299206,2251.0,1.0,2354.0,1.0,0.0,0.0,304.0,0.0,99.89612604825288,1.0,3
7,1,19393,1915,13232,1323202,13487,1348702,858.0,0.0,1021.0,0.0,0.0,0.0,349.0,0.0,14.318628124311413,0.0,1
28,1,19805,305,13303,1330303,14747,1474703,824.0,1.0,1216.0,1.0,0.0,0.0,2724.0,0.0,94.4418190069364,1.0,3
15,2,19393,1041,11259,1125904,12953,1295304,1835.0,0.0,2234.0,0.0,0.0,0.0,1381.0,0.0,-12.306215953743498,0.0,0
15,2,19393,581,13204,1320402,10821,1082106,2034.0,0.0,2239.0,0.0,0.0,0.0,787.0,0.0,-3.4212974702413006,0.0,0
18,5,19977,2294,11618,1161802,10721,1072102,625.0,0.0,740.0,0.0,0.0,0.0,200.0,0.0,-0.25435855887058656,0.0,0
14,1,20366,4423,12945,1294503,13930,1393007,611.0,0.0,653.0,0.0,0.0,0.0,323.0,0.0,-26.46948826572942,0.0,0
14,1,19393,439,14771,1477104,12892,1289208,2001.0,0.0,2159.0,1.0,0.0,0.0,337.0,0.0,72.62768374680196,1.0,3
11,5,19930,523,15304,1530402,14747,1474703,1701.0,0.0,2012.0,0.0,0.0,0.0,2520.0,0.0,1.919437281267431,0.0,1
21,1,19790,2257,10994,1099402,10397,1039707,1009.0,0.0,1118.0,0.0,0.0,0.0,259.0,0.0,-22.470541319952282,0.0,0
31,4,19977,2035,12892,1289208,11618,1161802,1646.0,1.0,53.0,1.0,0.0,0.0,2454.0,0.0,97.18569861225794,1.0,3
1,2,19805,489,13303,1330303,14492,1449202,1532.0,0.0,1727.0,0.0,0.0,0.0,700.0,0.0,-3.7302248768649764,0.0,0
17,4,20304,4144,11433,1143302,12197,1219702,2023.0,0.0,2227.0,1.0,0.0,0.0,505.0,0.0,115.03106571254985,1.0,3
11,5,20409,658,11697,1169706,11042,1104205,2104.0,0.0,2352.0,0.0,0.0,0.0,1062.0,0.0,-28.090996580689875,0.0,0
13,7,20363,3397,12478,1247805,15096,1509602,2100.0,0.0,2218.0,0.0,0.0,0.0,209.0,0.0,-18.060323810003986,0.0,0
1,2,20304,3290,14679,1467903,12892,1289208,1959.0,0.0,2047.0,0.0,0.0,0.0,109.0,0.0,-2.930075431507917,0.0,0
4,5,19393,238,14122,1412202,13204,1320402,1934.0,1.0,2157.0,1.0,0.0,0.0,834.0,0.0,46.842230869416795,1.0,2
5,6,20409,866,14635,1463502,10721,1072102,557.0,0.0,854.0,0.0,0.0,0.0,1249.0,0.0,2.149087383205899,0.0,1
30,3,19977,1230,12266,1226603,13204,1320402,934.0,0.0,1241.0,0.0,0.0,0.0,854.0,0.0,4.155237713486895,0.0,1
28,1,20304,2985,14107,1410702,16218,1621802,2254.0,0.0,2343.0,0.0,0.0,0.0,160.0,0.0,-25.38678161700865,0.0,0
27,7,19977,647,14771,1477104,15304,1530402,1253.0,0.0,2048.0,0.0,0.0,0.0,2393.0,0.0,-6.876549110695453,0.0,0
8,2,19790,1236,14869,1486903,12889,1288903,2210.0,0.0,2229.0,0.0,0.0,0.0,368.0,0.0,-7.099924998402485,0.0,0
27,7,19977,705,15016,1501606,12266,1226603,628.0,0.0,849.0,0.0,0.0,0.0,667.0,0.0,-13.382365340300652,0.0,0
15,2,20304,4298,11433,1143302,11823,1182304,2009.0,0.0,2137.0,0.0,0.0,0.0,128.0,0.0,11.981618815635246,0.0,1
8,2,20398,3914,13930,1393007,11066,1106606,1747.0,0.0,1950.0,0.0,0.0,0.0,296.0,0.0,7.2377843942949545,0.0,1
14,1,20398,4016,11298,1129806,14814,1481402,856.0,0.0,957.0,0.0,0.0,0.0,190.0,0.0,1.3744221859336547,0.0,1
21,1,20398,3977,10257,1025702,13930,1393007,1256.0,0.0,1519.0,1.0,0.0,0.0,723.0,0.0,90.28997011643975,1.0,3
14,1,19393,2204,12889,1288903,14771,1477104,1946.0,1.0,2119.0,1.0,0.0,0.0,414.0,0.0,64.01847895656438,1.0,3
26,6,19790,1108,10721,1072102,11433,1143302,859.0,0.0,1116.0,0.0,0.0,0.0,632.0,0.0,11.444753449345914,0.0,1
15,2,19805,2635,11292,1129202,11298,1129806,1439.0,0.0,1728.0,0.0,0.0,0.0,641.0,0.0,1.256794226397842,0.0,1
28,1,19393,1234,13851,1385103,12191,1219102,539.0,0.0,655.0,0.0,0.0,0.0,419.0,0.0,2.80414777451174,0.0,1
8,2,19790,2101,11278,1127805,10397,1039707,1102.0,0.0,1255.0,0.0,0.0,0.0,547.0,0.0,8.776090670430536,0.0,1
19,6,19393,3239,12191,1219102,15016,1501606,2128.0,0.0,2319.0,0.0,0.0,0.0,687.0,0.0,-17.666778479601405,0.0,0
15,2,19805,1160,13930,1393007,11292,1129202,1050.0,0.0,1216.0,0.0,0.0,0.0,888.0,0.0,6.3181906740016345,0.0,1
17,4,20452,3635,13930,1393007,13487,1348702,750.0,0.0,924.0,0.0,0.0,0.0,334.0,0.0,-21.21417286695786,0.0,0
1,2,19790,1323,13487,1348702,10821,1082106,1504.0,0.0,1811.0,0.0,0.0,0.0,936.0,0.0,-14.459612148980048,0.0,0
21,1,19393,163,11292,1129202,15370,1537002,1914.0,0.0,2139.0,0.0,0.0,0.0,541.0,0.0,-14.897529557857078,0.0,0
6,7,19790,1426,15376,1537604,10397,1039707,1330.0,0.0,1855.0,0.0,0.0,0.0,1541.0,0.0,14.033646077511325,0.0,1
2,3,20304,4490,14747,1474703,10713,1071302,1853.0,0.0,2124.0,0.0,0.0,0.0,399.0,0.0,8.544175068656708,0.0,1
28,1,19790,1470,14107,1410702,10397,1039707,1014.0,0.0,1528.0,0.0,0.0,0.0,1587.0,0.0,1.552643771561688,0.0,1
13,7,20304,3652,13487,1348702,14252,1425202,1957.0,0.0,2130.0,0.0,0.0,0.0,1254.0,0.0,2.7175542726925555,0.0,1
6,7,19805,605,11986,1198603,11057,1105703,1830.0,0.0,2015.0,0.0,0.0,0.0,583.0,0.0,-4.706724251884301,0.0,0
2,3,20436,289,15016,1501606,11292,1129202,1100.0,1.0,1243.0,1.0,0.0,0.0,770.0,0.0,114.49742937928599,1.0,3
2,3,19977,824,12892,1289208,10721,1072102,810.0,0.0,1612.0,0.0,0.0,0.0,2611.0,0.0,-7.668356120293731,0.0,0
31,4,19393,1443,15016,1501606,15370,1537002,2056.0,0.0,2203.0,0.0,0.0,0.0,351.0,0.0,-12.876703055854746,0.0,0
14,1,20397,5122,11278,1127805,10868,1086803,833.0,1.0,1007.0,1.0,0.0,0.0,408.0,0.0,32.95567504088547,1.0,2
28,1,19805,1824,14122,1412202,11057,1105703,815.0,0.0,1001.0,0.0,0.0,0.0,366.0,0.0,5.379254351747609,0.0,1
10,4,20304,4011,14869,1486903,10713,1071302,917.0,1.0,1025.0,1.0,0.0,0.0,290.0,0.0,92.38216893586151,1.0,3
30,3,20304,5131,12888,1288802,11292,1129202,600.0,0.0,658.0,0.0,0.0,0.0,113.0,0.0,-12.70402326641393,0.0,0
3,4,19977,2399,11292,1129202,10713,1071302,1921.0,0.0,2105.0,0.0,0.0,0.0,649.0,0.0,-28.86629637183468,0.0,0
31,4,20378,5910,11298,1129806,12448,1244807,711.0,0.0,830.0,0.0,0.0,0.0,408.0,0.0,7.754879747310483,0.0,1
26,6,20304,7370,10631,1063104,13487,1348702,456.0,0.0,608.0,0.0,0.0,0.0,199.0,0.0,-29.486190744566688,0.0,0
31,4,19690,61,12892,1289208,12758,1275804,1121.0,1.0,1550.0,1.0,0.0,0.0,2504.0,0.0,89.1847770814213,1.0,3
22,2,19790,2665,10397,1039707,11193,1119302,1017.0,0.0,1133.0,0.0,0.0,0.0,373.0,0.0,13.661569937672567,0.0,1
26,6,20304,3649,13277,1327702,10397,1039707,1609.0,0.0,1818.0,0.0,0.0,0.0,147.0,0.0,-10.305240233330844,0.0,0
27,7,20304,3870,13487,1348702,11267,1126702,1315.0,0.0,1557.0,0.0,0.0,0.0,574.0,0.0,-19.426196775182127,0.0,0
17,4,19393,654,14893,1489302,13891,1389101,1030.0,0.0,1148.0,0.0,0.0,0.0,390.0,0.0,1.7191954519521768,0.0,1
28,1,19805,738,14683,1468305,11057,1105703,627.0,0.0,1015.0,0.0,0.0,0.0,1095.0,0.0,6.770766390701332,0.0,1
3,4,20397,5248,15249,1524906,11057,1105703,1823.0,0.0,1939.0,0.0,0.0,0.0,386.0,0.0,-5.410635776496871,0.0,0
26,6,19393,3603,14307,1430705,11278,1127805,717.0,0.0,847.0,0.0,0.0,0.0,356.0,0.0,13.516587386526579,0.0,1
4,5,20398,3887,14783,1478302,11298,1129806,1300.0,1.0,1435.0,1.0,0.0,0.0,364.0,0.0,21.373547052427956,1.0,2
